Id,SalePrice
721,55996.654639379834
2165,196499.35157103048
2316,201186.45918868968
775,145825.27609450225
1558,76226.8925795183
17,213902.7123487835
1022,228295.573053019
925,138177.6031807976
438,288468.744758661
1270,148506.56152747638
1272,125610.46616428558
215,142227.9704361356
266,234932.18309834955
2402,306001.30616668524
1250,126642.49830132385
1984,97136.67691788668
1279,145770.91496673308
377,239416.5472177541
1252,135439.26806738824
2156,254799.33427432962
499,331359.0491635159
1374,128054.04297226745
2898,214072.47343065194
401,107790.82579543654
2721,166587.46759548134
2078,245347.81282940548
2589,109597.32574517714
1946,226033.52932171678
1334,117855.65346800005
2781,213788.36396697245
431,383279.36877277226
576,197174.44746689236
1474,215814.92234837217
2254,138248.28868740983
2155,277604.8311940157
885,104347.73528303723
643,152825.53169164655
1944,120736.16273164569
480,205787.90740849063
2845,105866.8459583859
2387,328525.16109454504
2407,232039.4464811979
2527,175780.3465443288
2514,151730.93901581864
629,154550.53311448573
80,206568.846189154
1876,137311.19780577542
1546,118423.68012777742
2518,178769.51382899634
2347,163783.7131725658
783,218559.1345229116
1322,39916.58176911532
194,93209.6946771154
1770,299472.3919280877
2143,144863.44666442563
1229,236449.40028817486
511,271339.4345960873
46,255605.16044947278
1348,170692.05037650306
2465,206506.84513939897
387,231565.79193549755
873,237301.11212951146
1918,121942.92153529715
2764,238647.14085897652
2184,116401.8521864544
934,146026.78569658595
1920,124285.43449623499
2631,164137.99160741776
1768,515405.3655018633
2040,117210.10692930264
1749,223047.6414624073
834,253446.42260489834
1457,224201.9281264958
79,111200.20059754797
2302,126244.37410365464
1817,153524.5627617311
2755,238073.1053661555
359,180825.77526253785
2059,108663.91331334898
2092,238646.42457638017
2516,218741.23235760152
150,106915.26826768892
1656,127647.9945544363
83,92657.77815025166
2411,197426.56392303022
795,79927.11654542736
2312,209410.1198937394
2917,113135.46973521895
1624,183850.71081381172
2215,294833.0055396521
1211,148950.99221372933
1485,165677.8998152108
1024,188560.73772437984
570,185417.01740907738
2874,146285.1761783593
700,146787.65208923962
2756,211473.15739377745
2022,168963.2568703393
583,234032.8828351592
2392,376689.69578740955
2424,177716.6200144539
212,95748.24005101078
736,129298.84741939501
1610,178902.78525126696
890,112635.825247486
467,187487.22212686538
578,227638.62631487922
1747,204272.24351196623
1149,150675.69430158657
2758,250616.42749309604
857,150973.79134457008
2219,270090.5508147273
733,103879.82236166645
2909,112963.46968804752
1798,249134.21131289098
235,112479.46074947812
2366,124863.83290383614
1027,132637.6744990523
1195,150327.62132638783
1303,43978.513474031
148,197279.68896567443
608,158077.65477148947
2515,211967.68198187824
821,264466.7236160898
2500,284117.33861532214
745,101468.8732883528
741,126203.08441539263
1611,141075.4894705249
2532,127631.83025994137
1081,225462.56998886063
1692,406116.7506968834
2520,187262.07525511712
276,113374.88396566872
1992,133580.3476186716
663,21708.7710620047
418,108853.92223997443
1733,216260.70747019976
2359,149191.151710912
253,189299.59037070523
1518,201451.9784185408
2035,143027.24376456608
2919,71629.33474803825
1540,229914.60531618109
2120,140655.95969669634
1674,160610.48437373334
256,150607.69165277597
2361,94747.66585595453
978,81791.4853344792
2280,129159.51216417909
2095,234313.87194582343
1709,332512.16803559195
2801,237222.93774031277
1246,124879.11428123478
2373,97292.2917246688
1055,308221.0965066895
2017,136328.3796372985
1099,294495.84140940185
1344,85749.90616359965
835,206758.50824381108
1117,224973.7588024135
2043,83552.8429541326
2085,111471.8687735774
410,141778.3159160279
2650,98300.5351026177
2867,177947.26456327818
1668,108102.33443225046
1161,160508.85703818264
2122,182755.85494034537
2539,143927.61650853403
1047,127897.08595654748
1445,143193.38436448734
541,122055.56214384447
569,204899.7404196818
1276,131197.1606439078
918,171505.90252743804
326,159148.09970684355
1936,129114.36715875014
895,102847.4819644799
257,143730.9009372576
1241,173492.90567303376
1545,122900.71863805466
1189,177628.28380760594
270,150693.35940799108
2066,189337.22978159908
693,111707.48397756157
1259,147031.92496287538
2916,163629.41755435904
2321,302740.61670313776
1977,99891.94203656587
1895,148263.10643379815
1240,178834.96427073638
85,150265.59886728405
1823,112080.22257552629
825,278117.7199198984
110,226042.05377100458
697,130858.00564392415
2297,113517.10480719764
1231,137229.74403416697
1355,135208.65063834304
968,317852.1716705051
584,238215.3508072049
1315,143413.42432559334
1606,134075.6914316678
206,92105.57052347212
1685,371496.5452963056
2016,130487.9584650152
869,200893.39332552196
2135,116472.82913600793
2346,182706.01943470282
2430,233707.90787749656
2198,97716.60487920883
2652,126482.1640110701
27,115817.02555957802
241,161982.50796183295
906,128359.63736559248
1506,112264.93915942842
2098,335903.35475434177
1435,219760.2973557094
2213,162366.6793072988
1274,137063.1145489349
743,19360.782124083664
1737,213124.51345032334
2797,270198.6776746395
2185,60213.47500119012
58,176141.93058926633
830,212076.17952331592
808,109071.79874017942
680,144474.23193203274
1153,100862.42198105858
1291,148080.57161485517
1818,154897.73749204146
2161,199438.11405647034
1883,116862.99626250681
350,332152.9660613246
2473,146451.8109645234
295,188411.2985763229
293,200452.46701847613
859,141994.6562703265
288,49491.76677933757
1578,148513.68741032336
102,195153.2423536399
2831,147304.83227455994
1030,154540.58534316986
2551,148014.79590325386
1286,151035.3788290523
958,301442.15026992024
776,136117.6973140437
72,234928.04184252853
2263,261505.9051293945
1866,171620.8882398613
2876,67642.11570242317
2146,234543.19496676238
103,189311.14847627448
1500,136530.6418478929
492,176080.26726800756
167,144519.91936467242
2597,115624.24942935545
2685,108328.71751239781
1035,157985.95716332432
1220,66768.69940035652
2602,159556.25875743086
2159,211302.89437554372
695,162253.83497516895
1109,277741.8411746619
640,176048.96816051658
1652,153654.1024321531
2090,144123.80433523306
1188,180766.59981033
2345,223206.5941891648
1059,376951.24941863655
2751,223709.97623953235
128,206396.83515435286
1523,172175.35740427914
2925,169687.6290213065
2145,265825.01099748694
1121,223046.1202043421
566,236548.3748675683
565,260832.36726129282
1331,139928.76872969634
2928,111673.66285380026
156,137777.78744767702
797,146089.5999767391
327,86402.39664296828
2859,151319.32975359977
1453,112168.6687532971
1762,337207.2469378031
1868,220999.7478140156
1760,172011.07931744205
1113,230209.37282811204
1812,196067.8056253568
117,157015.52230044035
1142,205338.65706722887
2342,406122.2132388565
927,159323.66735140773
2478,169040.22735285593
655,73654.81071155713
2064,128904.44240616096
369,305923.3004469697
2239,123755.71232213767
2732,221279.04229162433
1653,164760.0159810125
959,216932.96355115462
2395,354272.95129970816
1412,96226.08694408892
271,251152.4077671407
1484,160157.20248707698
1497,143794.0066568476
552,153049.15644807008
2,117582.34662168851
1855,282391.0542781064
4,268264.37487926445
2292,155330.2152616374
134,135774.9660175269
646,100907.47116692926
42,329076.66982860793
532,219459.89638921904
713,105470.86490695359
2561,139429.00544737885
2360,135738.37375309935
1333,125619.28002003324
1407,212919.63059301226
2892,295566.54069164535
574,216650.4560668754
1227,207649.0040446029
2591,220080.82922963367
1476,220983.22672206064
1125,257185.95808166952
1446,150269.66346644482
408,118631.30610881554
1101,308048.31542245083
2251,194829.2418137257
373,188687.00852319202
2554,140513.7038686185
2382,279260.40605937876
1985,90034.26028075829
519,245065.1915242428
1093,187499.46405850697
864,246332.2512139922
2889,143301.85883091434
2308,183399.88865229808
986,146150.62663218746
1302,140642.07522170956
585,158742.50105890457
2708,144282.0611595932
147,131210.1264699134
1441,225469.97696946876
383,216645.5587622734
285,164534.4876827927
181,104797.24310600822
358,192039.11385032823
780,182926.03723857424
258,187645.61385426496
1865,207707.01413392546
692,108041.61256598863
2902,307261.14034176903
508,252780.3956539716
2638,143709.41926090096
36,137894.982860121
611,172556.70873775345
2281,156527.24651079086
1678,125362.43505677389
1696,413955.1332836079
1557,82841.85447725393
2180,148077.3351421458
1726,251135.80044052412
951,154030.90990835772
267,220552.31147208324
2706,131612.45656962864
2221,251449.38181144552
1357,145194.49796200544
2901,294390.13604327274
347,173579.44880156647
2164,205010.8645663957
1586,296601.12995840283
360,157726.88787130875
1769,274038.5644990196
2617,186152.7714177882
1879,135926.08791464756
991,223235.29480561946
1535,134018.30134097298
1191,133360.4262920173
1579,232759.7350040204
1882,30062.641598511487
1510,127036.13054309989
2196,165984.69355425253
1845,180048.45372235266
2336,396528.1432164071
942,103641.84713460814
861,125867.58506763035
2555,119785.79110517909
1392,174585.63746434663
2099,257064.2256443624
1543,123779.22492713219
948,263176.3514762473
1239,182041.21012624184
22,198523.21425948077
2796,230691.90413694258
2747,194024.8308699992
92,294815.24371179676
210,159752.6495525859
1858,196502.30516680612
2228,148257.53575459798
447,257299.31955807906
827,239482.73114558263
1649,210964.40124586734
682,138369.56518931434
2698,113826.0677735374
494,169116.09397591196
214,98861.15891323544
2441,244257.64849237655
2679,111305.50643770986
1336,124360.46543076556
465,191433.72319625257
1524,160600.60165109485
2543,115344.82483600058
631,148877.77196684125
2452,321909.17207209254
228,177904.09656885886
126,167790.02814243827
1092,255369.1689165872
1122,207001.4083987143
932,213242.87102650173
1980,66119.57649042683
2171,120381.31233458433
551,160552.1782109609
2768,163373.18396330773
2056,105609.42462942285
1159,351090.1827325078
2645,128468.05233377872
1174,183948.2330910533
2266,220218.5888652103
2462,331688.23090240965
1219,145123.30046611727
2922,173558.43337628042
118,149797.97757615315
474,164523.61929841287
2576,151813.91870818715
872,271000.1947588425
1077,238669.44955452674
1536,161001.66407724173
1150,121376.99416112107
2341,347883.81994752237
1931,151049.80982051228
2785,134193.02516691023
2538,127456.72003005915
597,211097.10194343925
464,221073.21007397393
233,228236.7665907969
2169,131581.22083718353
2123,174515.89172947884
1867,171563.0662705277
137,237063.9176305547
515,234743.0799680462
933,109572.71270288792
2784,171674.5269838459
972,154400.28853727868
599,177814.60740095514
2614,138896.27337754023
2582,137876.69963294276
1409,174941.01339523547
175,116723.63553138993
352,252897.2122337204
976,100957.6138765873
2134,197005.1797790693
984,112859.77555202728
2396,342006.5478587383
1673,131176.57353049784
404,114984.87577918997
607,173217.07727542787
814,164072.50402807668
868,194250.60838132055
2271,183842.39420356392
1633,265732.80693728593
337,167745.71439983882
2765,187663.02151947326
1746,250412.36782770744
368,337213.8013385199
2806,208135.023926216
1662,201566.0785340999
1234,221214.32792357044
1373,130543.84492613946
1672,105968.17925722059
1939,127435.74171620255
