Id,SalePrice
1272,126480.66477459868
215,138140.93217965457
266,233442.82082577603
2402,305193.86063678376
1250,136267.47074615967
1984,128372.00624048049
1279,143818.41684310915
377,240510.17554806703
1252,105776.68819796733
2156,259852.0637912954
499,327853.52280671906
1374,131309.02382507286
2898,217630.22565979505
401,117223.16087397508
2721,143104.054477665
2078,243476.79174765066
2589,125074.81764674964
1946,241152.83603265393
1334,115231.23817199637
2781,215892.74671721947
431,387673.5550149284
576,201337.51565684174
1474,208089.1877321697
2254,139088.9486621301
2155,277163.6089106779
885,104445.13150038861
643,150391.0966008586
1944,126104.7102471872
480,205167.49851066986
2845,104078.9158490341
2387,326656.4269271119
2407,232328.77011097383
2527,178610.17916311068
2514,151771.8798816593
629,134611.85542293647
80,206023.4906291734
1876,137589.4021952707
1546,114997.08317884886
2518,177484.43551644153
2347,165565.66603023492
783,220016.75584286125
1322,24025.987506002333
194,91244.83187123077
1770,297116.1778550588
2143,135191.3169750915
1229,232650.39293449128
511,279288.7865856029
46,254972.041383975
1348,147477.4630970313
2465,210307.40893433135
387,225829.88656811026
873,231011.83917275758
1918,121895.59390511012
2764,239144.70599338325
2184,115470.4641654508
934,140360.48718775925
1920,130665.64188659587
2631,168994.14111288308
1768,509746.3896818096
2040,111655.28709852076
1749,223123.85564212568
834,250172.3928588946
1457,228144.00748992065
79,112763.45026597573
2302,133878.02800697583
1817,152375.7614737842
2755,238999.93039006786
359,179225.45047274904
2059,108806.97834436041
2092,233590.99781730905
2516,216836.03816530493
150,109613.86170343313
1656,147298.94311289798
83,92393.92983128855
2411,195306.38495831008
795,81299.38913140242
2312,211770.46969666576
2917,112543.34173880318
1624,183583.20045167184
2215,275309.1677042567
1211,153898.49060275863
1485,157908.037383058
1024,190601.14420407152
570,184856.06219449226
2874,130144.26364295643
700,137213.75576153505
2756,213282.50856956566
2022,180108.90615041312
583,231253.13829510155
2392,375651.04247568105
2424,169538.30474725805
212,103688.08414710569
736,128050.19259216922
1610,178193.45163063135
890,120790.29993091487
467,186487.00751259178
578,207429.9442385244
1747,206120.77379601536
1149,162574.6237987579
2758,272388.1085509971
857,148766.06528988
2219,245722.33814450065
733,97269.08717285434
2909,112457.36939098609
1798,247054.58834392525
235,134905.43395140953
2366,122203.74303348218
1027,136160.37419221055
1195,136091.5927168059
1303,43273.72001448808
148,200702.12619270422
608,158263.28922801412
2515,210075.06934692405
821,264431.1101066968
2500,273361.9929519722
745,101281.9911676982
741,131188.23548033688
1611,147504.16738368248
2532,132661.30631253673
1081,227179.8786073081
1692,427955.42176180636
2520,190998.87720896114
276,114670.53300761753
1992,135315.66064669547
663,34519.700126051015
418,113374.34280089455
1733,214700.48377266282
2359,152202.06686735176
253,187010.6347748227
1518,184911.2684273625
2035,149548.21859275206
2919,73595.09262755947
1540,238043.25423113978
2120,140630.0982321601
1674,164245.48646239837
256,145305.38787846314
2361,111928.80688380254
978,78402.13546434852
2280,131032.8420444527
2095,233270.9329670707
1709,331484.4670585713
2801,248066.16947947146
1246,115127.53903260603
2373,91432.85444549086
1055,321367.1161933647
2017,124676.16774612026
1099,294262.81547359744
1344,75277.53598304778
835,203882.2725238938
1117,223794.55594831792
2043,86298.55170529825
2085,130354.39441131018
410,138259.67713910452
2650,108201.09377500252
2867,175847.7144820948
1668,109266.58347464942
1161,161493.88810145535
2122,181567.06534212388
2539,150269.0972560083
1047,140825.00480213316
1445,140358.71881504857
541,136371.14333547224
569,204227.1004098531
1276,110834.79778721213
918,154058.48780204798
326,164158.0071145096
1936,128600.54169005176
895,96388.96447355102
257,154529.47064036064
1241,177755.00395402143
1545,115987.10622694346
1189,183415.92898817113
270,148224.21286411394
2066,186507.99798659264
693,104696.33228052464
1259,137475.91220902288
2916,153097.35376035172
2321,300668.9337339749
1977,100772.35389788233
1895,149737.62529547478
1240,169302.03567164135
85,151252.06941947393
1823,120156.52290317864
825,278980.943687689
110,227348.35019548135
697,126719.78358539788
2297,124340.50223096537
1231,129611.15302811636
1355,127250.34256989133
968,318656.7236578397
584,235433.8934817062
1315,140415.2213948499
1606,138319.15519977274
206,91759.78275269415
1685,381035.22311577655
2016,129750.18917893441
869,207077.97877295205
2135,119084.82782653943
2346,182682.51047877021
2430,230834.01502974745
2198,87105.32388115479
2652,121079.20697626176
27,116451.89126865732
241,166658.13171978507
906,118620.08180479013
1506,124229.50112395317
2098,354025.63876359514
1435,219850.76112407044
2213,157552.61214347236
1274,129595.61566392652
743,-3757.16835677324
1737,212432.3226680958
2797,270794.54591363284
2185,63440.499489787035
58,175076.356278644
830,211479.33060880765
808,115180.90773163631
680,140739.22601696753
1153,115556.17231382467
1291,140345.7923809459
1818,151460.20268064784
2161,199624.69742117124
1883,115879.48555083765
350,333547.564040767
2473,162391.48597013694
295,190573.2133268623
293,181545.91624324146
859,140559.79660548226
288,65917.5663046515
1578,145709.93945284467
102,204139.71164906927
2831,141813.47160217748
1030,156380.46501199304
2551,140117.78727743519
1286,151437.19734911213
958,301446.555764745
776,136164.95345935927
72,245682.65063284512
2263,262577.4333229908
1866,170052.75493259472
2876,59349.0930030421
2146,234782.96324169292
103,174442.3864933657
1500,123097.19126259643
492,176651.68862078615
167,141951.94407771694
2597,119001.99344318795
2685,110927.61380849252
1035,157942.2978605368
1220,65148.20001162148
2602,152110.41301450986
2159,207178.59778018293
695,149479.50549258565
1109,276308.4636203433
640,188068.61601700578
1652,154468.11484753835
2090,184613.21486939478
1188,188249.51724800057
2345,225203.41275999937
1059,393243.79557374294
2751,225342.117452426
128,214602.79158324597
1523,172420.3839591329
2925,183204.43783870805
2145,287781.07912650827
1121,222215.22322885503
566,237924.80660073922
565,259649.52403206052
1331,144830.78196065538
2928,121428.37765189508
156,129154.67483445295
797,139136.85572216616
327,89307.09348503102
2859,145240.25985445807
1453,125993.99788029846
1762,336496.36441650224
1868,218231.3017857524
1760,171259.31221935563
1113,230363.12271506333
1812,196282.1121356472
117,156080.0079083341
1142,211169.6107500584
2342,403405.6673644
927,146596.87247360928
2478,169489.96401824453
655,75711.5443562383
2064,123294.05125625485
369,301297.0228020256
2239,113014.08934827134
2732,218346.81352689577
1653,168783.2718875313
959,217901.83395715593
2395,353004.572799191
1412,115919.6064494937
271,250653.9435390762
1484,154709.95936457173
1497,159381.38121818655
552,159069.57294787405
2,129552.6142387336
1855,300159.4489230844
4,271365.98609001667
2292,158347.402516777
134,140600.75870895802
646,101999.86618985786
42,329570.52153140854
532,217665.85952740032
713,103082.65817219886
2561,141261.84947270248
2360,135651.67084566614
1333,128915.46333105602
1407,215056.2793291824
2892,296354.2322805005
574,204632.07424060412
1227,196588.42128825412
2591,205011.16084387363
1476,217657.2377946535
1125,250441.56197439862
1446,154155.1995029938
408,118286.63466213764
1101,305788.681552012
2251,195464.31462972634
373,184526.00463686022
2554,123219.04228769243
2382,285569.1292359023
1985,78931.33180318361
519,250615.28810430292
1093,186671.43440082794
864,247990.2968516854
2889,142676.5269739664
2308,184729.68878059954
986,145262.89548780958
1302,147293.94696506343
585,157719.0227191238
2708,146213.77112749364
147,132750.56792606777
1441,226611.98916483295
383,211165.66689779446
285,155687.86447120452
181,102022.2386317736
358,190097.70020711553
780,172350.5104493877
258,186515.29572445693
1865,228717.56570485226
692,116874.78798304778
2902,318559.0164364512
508,250239.0421572877
2638,153979.126551345
36,135280.63624638147
611,175153.56520294977
2281,157825.6491678942
1678,112969.97857382406
1696,454887.7755758499
1557,73500.0489877276
2180,155989.4147183929
1726,247010.5841530289
951,152276.02845501553
267,219808.91342092585
2706,136448.97302690474
2221,251443.02581058058
1357,163206.3030860528
2901,310555.4324755889
347,156869.7824149704
2164,202975.59437978256
1586,297745.68403351866
360,145251.34090607887
1769,269349.178101216
2617,171052.6932401698
1879,136788.39511479792
991,222177.2698440474
1535,135773.0851712285
1191,143648.45247940096
1579,232669.48910700565
1882,17478.218323473353
1510,136456.92627030474
2196,166452.81011056123
1845,184415.34518688804
2336,393782.6594405647
942,89350.01368528005
861,133809.90054134646
2555,115842.3972713377
1392,195973.6710713001
2099,265035.7764175413
1543,112780.98426471697
948,263535.27742543333
1239,195652.76683801028
22,195382.16416934525
2796,245600.34431332134
2747,191791.98068562022
92,292747.4836109356
210,163412.8765488341
1858,201764.0984422465
2228,152239.900457819
447,255775.16984009882
827,252574.63631358318
1649,214596.41171554985
682,133950.36253851053
2698,110302.47401952097
494,168164.2055402532
214,101906.66352903335
2441,244664.90807729593
2679,114030.72212483088
1336,114198.96949853573
465,178147.14082706472
1524,148842.94882765238
2543,110486.67959298758
631,149629.22332822674
2452,318606.9009013858
228,174170.7443062672
126,166854.73812985572
1092,254444.0403067661
1122,213697.17776070395
932,242271.39368843916
1980,85979.07189851586
2171,104368.13606424004
551,157917.27417142142
2768,182652.26643470538
2056,105064.99405214988
1159,342375.2297404584
2645,126040.7417047408
1174,167723.14039687254
2266,221387.4645991154
2462,365590.9140665629
1219,145780.28497161972
2922,173512.20733737937
118,144199.05850258685
474,154428.5888947904
2576,150750.94861039627
872,273195.2705381171
1077,231153.78251076327
1536,158834.24031749953
1150,112715.50485571014
2341,345759.09200506465
1931,158701.49170157392
2785,132718.21752939693
2538,127752.78128850396
597,212039.4566753536
464,227652.4967363609
233,259520.8652251867
2169,143153.89118019212
2123,172096.84013188092
1867,175913.84768810897
137,252571.5979750476
515,242645.22591712917
933,104558.99027552818
2784,172234.3000829813
972,157410.62082866242
599,174262.2086358233
2614,119616.64699413607
2582,138137.93484021878
1409,179143.26940809863
175,114583.47118977246
352,249070.84239690527
976,107288.25325396628
2134,190379.64674425643
984,112820.74353769301
2396,342470.7831377545
1673,126580.67865202694
404,127803.93999593749
607,168693.08615028442
814,164216.13617441
868,196800.2155377703
2271,184842.6863456392
1633,267345.1268717852
337,179137.62035784163
2765,186825.95493643128
1746,249848.13533706934
368,333383.99558147264
2806,210645.8848327116
1662,219697.53067002588
1234,232328.1052188326
1373,124731.51670063217
1672,114247.60851944739
1939,126603.83604554881
